listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year,review_month
5926953,"Modern, Cozy & Bright Private Room and Bathroom",Private Room,Steve,2019-06-24,70,"Brooklyn, Fort Greene",2019,June
5931103,Bright and Cheerful,Entire Home/Apt,David,2019-06-28,259,"Brooklyn, Clinton Hill",2019,June
5934255,"Artist loft in prime WILLIAMSBURG, art everywhere!",Private Room,Jessica,2019-06-26,132,"Brooklyn, Williamsburg",2019,June
5940268,The Big Room in Flushing,Private Room,Stavros,2019-07-06,50,"Queens, Flushing",2019,July
5940920,Luxurious Designer 2 Bedm Union Square/Gramercy,Entire Home/Apt,Ellen,2019-05-11,209,"Manhattan, Gramercy",2019,May
5944801,Brownstone Duplex Harlem/Columbia U,Entire Home/Apt,John,2019-07-05,300,"Manhattan, Harlem",2019,July
5954466,Sunny Elegant Parkside Apartment,Entire Home/Apt,Peter,2019-04-16,175,"Brooklyn, Greenpoint",2019,April
5958299,Cozy NYC Bedroom in the Best Manhattan Location!,Private Room,Sterling,2019-07-04,105,"Manhattan, Chelsea",2019,July
5965198,Private Vintage L Shaped Studio,Entire Home/Apt,Beth,2019-03-20,49,"Brooklyn, Kensington",2019,March
5965946,Private Master Bed-Queen Pillowtop & PRIVATE BATH,Private Room,Crystal,2019-06-23,65,"Brooklyn, Bushwick",2019,June
5967998,2 Bedroom Appartment with Rooftop-Central Park,Entire Home/Apt,Alexis,2019-07-05,450,"Manhattan, Upper East Side",2019,July
5977676,"Bright, Clean, Spacious Upper West Zen w/Balcony",Entire Home/Apt,Katie,2019-06-19,185,"Manhattan, Upper West Side",2019,June
5979675,`AMAZING BROOKLYN HOME,Entire Home/Apt,Sol And Coach,2019-06-29,79,"Brooklyn, Cypress Hills",2019,June
5985742,"Park Slope, Sunny, Private, Quiet, 2 Bedroom",Entire Home/Apt,Peter,2019-06-26,218,"Brooklyn, South Slope",2019,June
5990045,"As seen on Netflix! Bright, 3-bedroom in Red Hook",Entire Home/Apt,Brandon,2019-06-13,350,"Brooklyn, Red Hook",2019,June
5990467,Peaceful Private Room with deck & garden,Private Room,Marj,2019-06-16,100,"Brooklyn, Boerum Hill",2019,June
5991434,Charming Studio Apt w Home Theater,Entire Home/Apt,David,2019-06-28,150,"Brooklyn, Borough Park",2019,June
5993541,Chic Loft Like 2 bed-2bath,Entire Home/Apt,Florence,2019-05-23,285,"Manhattan, Harlem",2019,May
5999786,"Central Park- 5 mins. away, Subway on corner(med.)",Private Room,Elisa,2019-06-18,80,"Manhattan, East Harlem",2019,June
6000709,Comfortable Room in 3BR apartment,Private Room,Don Luis,2019-07-01,58,"Queens, Astoria",2019,July
6000785,Charming 1BR Bed-Stuy Garden Apt,Entire Home/Apt,Micah,2019-05-18,100,"Brooklyn, Bushwick",2019,May
6000868,Charming Brownstone Apartment,Entire Home/Apt,Maggie,2019-02-09,175,"Brooklyn, Bedford-Stuyvesant",2019,February
6000898,Magnificent Townhouse - Upper East Side - NYC,Entire Home/Apt,Eric,2019-05-23,1200,"Manhattan, Upper East Side",2019,May
6004052,Beautiful Apartment with Garden Access,Entire Home/Apt,Susanne,2019-06-01,160,"Brooklyn, Prospect Heights",2019,June
6004567,BEST LOCATION 12ST BY UNION SQUARE,Entire Home/Apt,Albert,2019-03-03,499,"Manhattan, East Village",2019,March
6005231,The Hub for Two,Entire Home/Apt,Kathryn,2019-06-27,105,"Brooklyn, Bedford-Stuyvesant",2019,June
6005868,"Sunny, Spacious & Sweet 2BD home!",Entire Home/Apt,Sam,2019-04-26,245,"Brooklyn, Williamsburg",2019,April
6005910,3 BDR Apt-Just Minutes to Manhattan,Entire Home/Apt,Ettrick,2019-06-09,139,"Brooklyn, Bedford-Stuyvesant",2019,June
6013186,Lovely 1BR Garden Apartment w/Private  Garden,Entire Home/Apt,Kathryn,2019-06-30,109,"Brooklyn, Bedford-Stuyvesant",2019,June
6014926,Charming Stylish E. Village Studio,Entire Home/Apt,Ike,2019-06-23,140,"Manhattan, East Village",2019,June
6018325,COLUMBIA PRESBYTERIAN MED CTR * 2 Bedroom Apt*,Entire Home/Apt,Juliana,2019-06-17,140,"Manhattan, Washington Heights",2019,June
6018589,Charming Private Room,Private Room,Lilian,2019-06-22,65,"Manhattan, Washington Heights",2019,June
6019386,Boarding Room-style mini apartment/Harlem Oasis,Entire Home/Apt,Kiela,2019-06-02,85,"Manhattan, Harlem",2019,June
6020237,Beautiful 1BR in West Harlem!,Entire Home/Apt,D,2019-05-25,155,"Manhattan, Morningside Heights",2019,May
6027345,Newly renovated historic brownstone,Private Room,Loli,2019-07-05,65,"Brooklyn, Bedford-Stuyvesant",2019,July
6029809,Charming Brownstone apartment in Brooklyn,Entire Home/Apt,Poppy,2019-07-05,100,"Brooklyn, Bedford-Stuyvesant",2019,July
6031904,Charming Room in West Village Apartment,Private Room,Irene,2019-06-14,80,"Manhattan, West Village",2019,June
6033449,COLUMBIA PRESBYTERIAN MED CTR *AURA* Studio Apt,Entire Home/Apt,Juliana,2019-05-25,95,"Manhattan, Washington Heights",2019,May
6037761,Spacious Room in East Village/NoHo,Private Room,Sne,2019-06-23,163,"Manhattan, East Village",2019,June
6040757,Big & Bright w Terrace near park!,Entire Home/Apt,Vanessa & Martin,2019-06-04,225,"Brooklyn, Prospect Heights",2019,June
6042635,Spacious Studio,Entire Home/Apt,Mo,2019-06-30,65,"Manhattan, Washington Heights",2019,June
6044964,Beach Lovers Dream!,Entire Home/Apt,Monika,2019-06-11,89,"Queens, Arverne",2019,June
6045055,Entire floor. Private bathroom. Great location.,Private Room,Elena,2019-06-20,109,"Manhattan, Upper East Side",2019,June
6051044,Private Garden View ‚Äî Eco Home ‚Äî 3 Min to Subway!,Private Room,Ksenia & Masha,2019-06-24,40,"Brooklyn, Bedford-Stuyvesant",2019,June
6051782,Oversized 1BR~Union square~Sleeps 4~Best Value,Entire Home/Apt,Host,2019-04-11,150,"Manhattan, Gramercy",2019,April
6052129,A Charming & Spacious Flat in NYC,Entire Home/Apt,Omri,2019-06-01,149,"Manhattan, East Harlem",2019,June
6056028,Central Park W Pristine Apartment,Entire Home/Apt,Lori,2019-06-11,499,"Manhattan, Upper West Side",2019,June
6063050,Private Room in 3BD Apt with a queen bed,Private Room,David,2019-06-19,55,"Brooklyn, Bedford-Stuyvesant",2019,June
6064471,Big Manhattan Apartment 3 bedrooms big Living Room,Entire Home/Apt,Jango,2019-06-08,341,"Manhattan, Lower East Side",2019,June
6065370,Cute One-Bedroom on treelined block,Entire Home/Apt,Jaclyn,2019-06-16,108,"Brooklyn, Greenpoint",2019,June
6066563,Garden House in the East Bronx,Entire Home/Apt,Eric,2019-06-23,110,"Bronx, Clason Point",2019,June
6069703,Urban sanctuary near Bedford L!,Entire Home/Apt,Maria,2019-01-01,179,"Brooklyn, Williamsburg",2019,January
6071456,Super cool and sunny apartment in Crown Heights,Entire Home/Apt,Charles,2019-06-25,149,"Brooklyn, Crown Heights",2019,June
6071870,Live in Harlem close to Columbia U!,Private Room,Mekkie,2019-01-07,50,"Manhattan, Morningside Heights",2019,January
6074975,Home On Kissena Park in Flushing NYC,Entire Home/Apt,Ann,2019-05-28,369,"Queens, Flushing",2019,May
6077354,Cozy attic with private bath,Private Room,Paul & Hana,2019-06-08,100,"Queens, Middle Village",2019,June
6078234,"Chic, Spacious & Quiet UWS Manhattan NYC 1BDR Gem!",Entire Home/Apt,Kevin,2019-06-30,195,"Manhattan, Upper West Side",2019,June
6084475,"Room in Lic, Queens brick townhouse",Private Room,Nia,2019-06-03,60,"Queens, Long Island City",2019,June
6085932,"Historic, Sunny Prospect Park Apt!",Private Room,Kim,2019-01-01,80,"Brooklyn, Prospect-Lefferts Gardens",2019,January
6087959,2000sq $2 million 3 story townhouse,Entire Home/Apt,Edwin,2019-06-30,99,"Brooklyn, Gowanus",2019,June
6091224,Sunny 1 Bedroom in Harlem!,Entire Home/Apt,Dana,2019-01-02,105,"Manhattan, Harlem",2019,January
6091850,Cozy 1BD in a cool neighborhood.,Entire Home/Apt,Silvia,2019-06-24,80,"Queens, Long Island City",2019,June
6093352,Sunny Room 15min from Manhattan,Private Room,Elisabeth,2019-07-01,58,"Brooklyn, Williamsburg",2019,July
6094046,Central  Times Square w prvte bath,Private Room,Troy,2019-06-08,105,"Manhattan, Theater District",2019,June
6101104,1 BR UPPER EAST SIDE,Entire Home/Apt,Michele,2019-05-18,170,"Manhattan, Upper East Side",2019,May
6103273,Chic 2bed-2bath Manhattan Dream,Entire Home/Apt,Florence,2019-06-30,285,"Manhattan, Harlem",2019,June
6103774,Studio Apt East Harlem,Entire Home/Apt,Willa,2019-07-02,90,"Manhattan, East Harlem",2019,July
6104187,Cute Studio close to subway for monthly rental,Entire Home/Apt,Ayal,2019-06-08,75,"Brooklyn, Crown Heights",2019,June
6104542,Nice cozy studio apt close to all,Entire Home/Apt,Sopchok,2019-07-01,115,"Queens, Jackson Heights",2019,July
6105140,Bright Room w/ Private Bathroom and Roof Deck,Private Room,Zachary,2019-05-26,76,"Brooklyn, Bedford-Stuyvesant",2019,May
6106445,Hell's Kitchen 1 Bedroom,Entire Home/Apt,Danielle,2019-05-20,200,"Manhattan, Hell's Kitchen",2019,May
6107592,Private Room in a Shared Apt by Columbia Univ,Private Room,Barbi,2019-06-22,101,"Manhattan, Harlem",2019,June
6114353,"Ideal ""Hotel Style"" Bedroom in LES",Private Room,Chris,2019-01-01,89,"Manhattan, Lower East Side",2019,January
6121052,Chic calm in the heart of Soho,Entire Home/Apt,Robert,2019-06-24,195,"Manhattan, SoHo",2019,June
6124097,Amazing 2 Bedroom Chelsea,Entire Home/Apt,Dimitri,2019-05-26,250,"Manhattan, Chelsea",2019,May
6130145,Moma Casanova. New Additions!,Private Room,Ester,2019-07-01,78,"Queens, Sunnyside",2019,July
6131580,Classic Soho Brownstone,Entire Home/Apt,Richard,2019-06-21,300,"Manhattan, SoHo",2019,June
6131606,Harmony House 2 on Madison Street,Private Room,Garnet,2019-06-20,38,"Brooklyn, Bedford-Stuyvesant",2019,June
6134199,Stylish Pop-Art studio on trendy UWS,Entire Home/Apt,Lalo,2019-06-29,198,"Manhattan, Upper West Side",2019,June
6134906,"Clean, comfy & casual private room - 1min to train",Private Room,Erika,2019-06-23,49,"Brooklyn, Sunset Park",2019,June
6138423,Manhattan Multi-Million $ Luxury Central Park View,Entire Home/Apt,Diane,2019-06-06,950,"Manhattan, Upper West Side",2019,June
6141401,Large Alcove Studio,Entire Home/Apt,Jon,2019-06-21,225,"Manhattan, Kips Bay",2019,June
6145637,SPACE IN APT IN PERFECT LOCATION,Shared Room,Alexandra,2019-06-02,77,"Manhattan, East Village",2019,June
6146081,Wow Historical Brooklyn New York!@!,Entire Home/Apt,Al,2019-06-23,97,"Brooklyn, East Flatbush",2019,June
6146783,"Quiet, quaint room in Victorian TH",Private Room,Sandra And Cary,2019-06-24,45,"Brooklyn, Flatbush",2019,June
6152725,A Cozy 4 bedrm Apt Queen(5minsLGA),Entire Home/Apt,Rosario,2019-07-01,275,"Queens, East Elmhurst",2019,July
6155072,A Gem in Fort Greene Brooklyn,Private Room,Brett,2019-05-22,129,"Brooklyn, Clinton Hill",2019,May
6155877,Solo traveler oasis,Shared Room,Yana,2019-06-15,36,"Manhattan, Harlem",2019,June
6157276,Bright LARGE BED near Manhattan,Private Room,Angela,2019-06-22,65,"Queens, East Elmhurst",2019,June
6169335,Contemporary Modern Studio,Entire Home/Apt,Vanesa,2019-07-03,150,"Queens, Ridgewood",2019,July
6170979,Cozy 1 Bedroom apartment fitting 4,Entire Home/Apt,Alexander,2019-06-24,100,"Brooklyn, Clinton Hill",2019,June
6179073,Mini Studio in NY city safest area,Private Room,Gennady + Laura,2019-07-06,45,"Brooklyn, Manhattan Beach",2019,July
6180121,Modern Vibrant Large Cozy Bedroom* Ê≠£Èù¢ËÉΩÈáè,Private Room,Grover,2019-06-26,56,"Bronx, Concourse",2019,June
6181131,"Share quiet, clean and spacious apt",Private Room,Elvis,2019-03-31,40,"Staten Island, West Brighton",2019,March
6185426,"Big bedroom, heart of Williamsburg",Entire Home/Apt,Delphine,2019-04-11,90,"Brooklyn, Williamsburg",2019,April
6185599,Nice and Comfortable Private Room,Private Room,Lilian,2019-03-31,65,"Manhattan, Washington Heights",2019,March
6192999,Zen urban sanctuary.,Entire Home/Apt,Marc,2019-06-05,163,"Brooklyn, Williamsburg",2019,June
6195564,Beautiful Room near L train,Private Room,Greg,2019-07-01,85,"Brooklyn, Williamsburg",2019,July
6196354,A Couch In East Williamsburg Near Train.,Shared Room,Elisabeth,2019-06-30,38,"Brooklyn, Williamsburg",2019,June
6197119,Sunny 1 bd -Prospect Park!,Entire Home/Apt,Bridgette,2019-06-26,90,"Brooklyn, Crown Heights",2019,June
6197134,Private Rooms @ Townhouse,Private Room,Myrta,2019-06-24,100,"Brooklyn, Park Slope",2019,June
6197915,LES SUNNY STUDIO on Chrystie Street,Entire Home/Apt,Ariel,2019-05-10,99,"Manhattan, Lower East Side",2019,May
6198343,Calm airy top floor W'burgh 1.5 bed,Entire Home/Apt,Jen,2019-07-01,200,"Brooklyn, Williamsburg",2019,July
6201914,"Plush King Size Bed, Great Location",Private Room,Jacob,2019-06-22,75,"Manhattan, Harlem",2019,June
6208002,Oasis in Manhattan on Hudson river!,Private Room,Ksenia,2019-05-30,70,"Manhattan, Washington Heights",2019,May
6209994,4500 SQ FT Quiet Brooklyn Loft for Shoots & Events,Entire Home/Apt,Shell,2019-05-19,750,"Brooklyn, Clinton Hill",2019,May
6215083,Comfy Space in Williamsburg!,Shared Room,Betsy,2019-06-17,62,"Brooklyn, Williamsburg",2019,June
6223929,Charming studio near Little Italy!,Entire Home/Apt,Ariel,2019-05-04,95,"Manhattan, Nolita",2019,May
6224336,"5 min from midtown, but peaceful.",Entire Home/Apt,Mike,2019-06-02,153,"Queens, Long Island City",2019,June
6225766,Large condo with stunning park views,Entire Home/Apt,Matei,2019-06-24,280,"Manhattan, Lower East Side",2019,June
6225968,"Amazing 1bedroom uptown, Manhattan",Entire Home/Apt,Luca,2019-05-10,155,"Manhattan, Harlem",2019,May
6225974,Central Williamsburg Room,Private Room,Jaclyn,2019-07-03,71,"Brooklyn, Williamsburg",2019,July
6226327,Midtown EAST 1 BDR APT -  BEST area of Manhattan,Entire Home/Apt,Yedda,2019-05-31,182,"Manhattan, Midtown",2019,May
6226794,1 bedroom in a 2 bedroom apartment,Private Room,Yana,2019-06-12,105,"Manhattan, Upper East Side",2019,June
6227027,Bright and Beautiful UWS Treasure!!,Entire Home/Apt,Samantha,2019-05-20,100,"Manhattan, Upper West Side",2019,May
6228461,Brooklyn Zen Gem Serenity Bedroom,Private Room,Sophie,2019-05-19,65,"Brooklyn, Bay Ridge",2019,May
6234096,Charming 1 bedroom on the water!,Entire Home/Apt,Heather,2019-06-20,120,"Manhattan, East Harlem",2019,June
6237443,"Large  Room in Spacious Flat , Central  Location",Private Room,Laurence,2019-06-24,85,"Brooklyn, Prospect Heights",2019,June
6237974,Brownstone! Entire Garden Apt w/ Private Entrance!,Entire Home/Apt,Peter,2019-07-01,125,"Brooklyn, Bedford-Stuyvesant",2019,July
6239508,Brooklyn New York City - JFK/LGA,Entire Home/Apt,Saf,2019-06-23,130,"Brooklyn, Cypress Hills",2019,June
6239643,"Marilyn's Home Stay 1, Brooklyn, NY",Private Room,Marilyn,2019-07-01,70,"Brooklyn, Flatbush",2019,July
6243991,Quiet Park Slope Apartment,Entire Home/Apt,Richard,2019-06-28,100,"Brooklyn, South Slope",2019,June
6244089,Modern 3BR Brownstone Apartment,Entire Home/Apt,Junior,2019-05-19,125,"Bronx, Mount Hope",2019,May
6245521,Ensuite Redroom,Private Room,Memo & Iso,2019-06-20,35,"Brooklyn, Bedford-Stuyvesant",2019,June
6245792,Orange Room,Private Room,Memo & Iso,2019-06-18,30,"Brooklyn, Bedford-Stuyvesant",2019,June
6246010,Skyview Private Small Room,Private Room,Memo & Iso,2019-06-23,30,"Brooklyn, Bedford-Stuyvesant",2019,June
6247104,NYC space,Shared Room,Susana,2019-06-25,95,"Manhattan, Washington Heights",2019,June
6248335,Neat Home 20 min to LGA Airport,Entire Home/Apt,Sandra,2019-07-05,119,"Bronx, Longwood",2019,July
6249050,300 Square Foot Private Room - in MANHATTAN!!,Private Room,Pooja,2019-07-03,67,"Manhattan, Washington Heights",2019,July
6252815,Park Slope Garden Level Studio,Entire Home/Apt,Christiana,2019-06-23,150,"Brooklyn, Park Slope",2019,June
6253399,A Perfect Stay,Private Room,Gomez,2019-06-30,115,"Brooklyn, Williamsburg",2019,June
6255597,FT Greene - Oversized Parlor,Entire Home/Apt,Sj,2019-06-21,165,"Brooklyn, Fort Greene",2019,June
6256470,The Most Affordable 3BR Apartment,Entire Home/Apt,Junior,2019-06-15,105,"Bronx, Mount Hope",2019,June
6257586,Skylight on Hart,Private Room,Jasmine,2019-06-22,49,"Brooklyn, Bushwick",2019,June
6258983,"Large Bedroom, Lovely Backyard & Separate WC",Private Room,Elissa,2019-06-09,94,"Brooklyn, Bedford-Stuyvesant",2019,June
6260442,Strawberry Fields,Entire Home/Apt,Kenneth,2019-07-03,322,"Manhattan, Upper West Side",2019,July
6262645,Queen-sized bed in sunny East Harlem private room,Private Room,Amanda,2019-06-18,90,"Manhattan, East Harlem",2019,June
6262821,"Manhattan, near subway, quiet street in LES!",Private Room,Tanner,2019-06-27,95,"Manhattan, Lower East Side",2019,June
6269517,Tailored Studio in Williamsburg BK,Entire Home/Apt,Michael,2019-06-27,150,"Brooklyn, Williamsburg",2019,June
6269610,Heavenly Hell's Kitchen private room in 2bdrm,Private Room,James,2019-07-01,99,"Manhattan, Hell's Kitchen",2019,July
6269646,"ËøëÂú∞ÈìÅÂèäÂ∏Ç‰∏≠ÂøÉ,‰∫§ÈÄöÊñπ‰æø,Âπ≤ÂáÄ,Êòé‰∫Æ,Âà∞ÊõºÂìàÈ†ìÂè™Ë¶Å30ÂàÜÈêò",Private Room,正川,2019-05-12,41,"Queens, Flushing",2019,May
6269945,Manhattan Apartment (Female Guests),Private Room,Nancy,2019-06-14,90,"Manhattan, Upper East Side",2019,June
6269968,"ËøëÂú∞ÈìÅÂèäÂ∏Ç‰∏≠ÂøÉ,Âπ≤ÂáÄ NYC 30 min to Manhattan",Private Room,正川,2019-02-25,37,"Queens, Flushing",2019,February
6273500,"Cozy Room, great Apartment, nice and safety area",Private Room,Aracelli,2019-03-26,50,"Manhattan, East Harlem",2019,March
6274181,"Large, Bright & Airy 2BR Loft in ‚ù§Ô∏èof Williamsburg",Entire Home/Apt,Randall,2019-05-27,225,"Brooklyn, Williamsburg",2019,May
6283028,A Gorgeous 1BR in a Luxury Building,Entire Home/Apt,Shir,2019-04-27,276,"Manhattan, Upper West Side",2019,April
6284582,Sunny/Spacious 2 Bedroom Washington Heights,Entire Home/Apt,Carrie,2019-05-13,199,"Manhattan, Washington Heights",2019,May
6285844,2BR. Brooklyn Loft,Entire Home/Apt,Mario,2019-07-05,145,"Brooklyn, Bushwick",2019,July
6287961,East Village Oasis,Entire Home/Apt,Guy,2019-02-18,230,"Manhattan, East Village",2019,February
6288004,Cozy Room with Exposed Bricks,Private Room,Hien,2019-06-22,90,"Manhattan, Two Bridges",2019,June
6291371,Brooklyn Zen Gem Restful Retreat,Private Room,Sophie,2019-05-02,65,"Brooklyn, Bay Ridge",2019,May
6292866,Modern Quiet Gem Near All,Entire Home/Apt,Unknown,2019-06-19,85,"Brooklyn, East Flatbush",2019,June
6300353,Lovely private space! 15min > city!,Private Room,Danielle,2019-06-16,65,"Brooklyn, Bushwick",2019,June
6302423,Perfectly Located West Village Loft,Entire Home/Apt,Rachel,2019-06-23,245,"Manhattan, West Village",2019,June
6303845,Luminous Modern Apt Share for Young Professionals,Private Room,Ollie,2019-06-06,60,"Brooklyn, Bedford-Stuyvesant",2019,June
6304002,Luminous Modern Apt Share for Young Professionals,Private Room,Ollie,2019-03-29,60,"Brooklyn, Bedford-Stuyvesant",2019,March
6316005,well designed apt with yard!,Entire Home/Apt,Manny,2019-06-24,280,"Brooklyn, Bedford-Stuyvesant",2019,June
6316121,"Cozy, quiet and comfortable 1BR",Entire Home/Apt,Dana,2019-07-06,132,"Brooklyn, Bedford-Stuyvesant",2019,July
6321475,a Peace House and free parking,Private Room,Qudsia,2019-06-30,148,"Brooklyn, Flatlands",2019,June
6326410,Stylish 1 bed room in the East Village,Entire Home/Apt,Jillian,2019-06-23,150,"Manhattan, East Village",2019,June
6327222,Ensuite Turquoise Room,Private Room,Memo & Iso,2019-06-09,35,"Brooklyn, Bedford-Stuyvesant",2019,June
6328394,"Trendy, newly renovated 1 BD Apt.",Entire Home/Apt,Tammy,2019-06-24,145,"Manhattan, Harlem",2019,June
6329973,Times Square room with private bath,Private Room,Troy,2019-06-24,120,"Manhattan, Theater District",2019,June
6330321,2-Bdrm Entire Apartment St. George,Entire Home/Apt,Jason,2019-06-30,89,"Staten Island, St. George",2019,June
6332130,Lefferts Apt in Brownstone @ Park,Entire Home/Apt,Tim,2019-06-18,95,"Brooklyn, Prospect-Lefferts Gardens",2019,June
